Date,Cumulate_day,Month,Weekday,Day,Hour,Temperature,weekdays,Power_price(CNY/kWh),Heating_or_cooling_consumption(kwh),Electrical_equipment_consumption(kwh),Lighting_Power_Consumption(kwh),Total_consumption(kWh)
2023/4/13,103,4,5,13,15,24.4,4,1.2268,0,22.208055,11.844296,34.052351
2023/4/13,103,4,5,13,16,26,4,0.7081,0,22.208055,11.844296,34.052351
2023/4/13,103,4,5,13,17,22,4,0.7081,0,22.208055,11.844296,34.052351
2023/4/13,103,4,5,13,18,18.2,4,0.7081,0,7.01307,3.740304,10.753374
2023/4/13,103,4,5,13,19,19,4,1.2268,0,7.01307,3.740304,10.753374
2023/4/13,103,4,5,13,20,18,4,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/13,103,4,5,13,21,15.3,4,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/13,103,4,5,13,22,17,4,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/13,103,4,5,13,23,16,4,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/13,103,4,5,13,24,13.1,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/14,104,4,6,14,1,12,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/14,104,4,6,14,2,12,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/14,104,4,6,14,3,8.4,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/14,104,4,6,14,4,8.1,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/14,104,4,6,14,5,7.7,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/14,104,4,6,14,6,7.4,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/14,104,4,6,14,7,9,5,0.2407,0,2.33769,1.246768,3.584458
2023/4/14,104,4,6,14,8,9,5,0.7081,0,11.68845,6.23384,17.92229
2023/4/14,104,4,6,14,9,12.8,5,0.7081,0,22.208055,11.844296,34.052351
2023/4/14,104,4,6,14,10,15,5,0.7081,0,22.208055,11.844296,34.052351
2023/4/14,104,4,6,14,11,15,5,1.2268,0,22.208055,11.844296,34.052351
2023/4/14,104,4,6,14,12,15.4,5,1.2268,0,11.68845,9.974144,21.662594
2023/4/14,104,4,6,14,13,17,5,1.2268,0,11.68845,9.974144,21.662594
2023/4/14,104,4,6,14,14,19,5,1.2268,0,22.208055,11.844296,34.052351
2023/4/14,104,4,6,14,15,18,5,1.2268,0,22.208055,11.844296,34.052351
2023/4/14,104,4,6,14,16,19,5,0.7081,0,22.208055,11.844296,34.052351
2023/4/14,104,4,6,14,17,18.6,5,0.7081,0,22.208055,11.844296,34.052351
2023/4/14,104,4,6,14,18,18.2,5,0.7081,0,7.01307,3.740304,10.753374
2023/4/14,104,4,6,14,19,18,5,1.2268,0,7.01307,3.740304,10.753374
2023/4/14,104,4,6,14,20,17,5,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/14,104,4,6,14,21,14.7,5,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/14,104,4,6,14,22,13,5,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/14,104,4,6,14,23,13,5,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/14,104,4,6,14,24,12,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,1,10,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,2,9,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,3,9.3,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,4,7,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,5,9,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,6,8.3,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,7,8,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,8,9,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,9,11.8,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,10,13.7,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,11,16,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,12,18.2,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,13,20,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,14,21,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,15,20.7,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,16,23,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,17,21,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,18,21,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,19,21,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,20,19,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,21,17.7,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,22,17,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,23,15,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/15,105,4,7,15,24,14.4,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,1,12,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,2,11,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,3,10.9,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,4,10,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,5,9,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,6,9.2,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,7,8,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,8,9,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,9,10.6,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,10,12,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,11,14,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,12,14.3,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,13,16,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,14,16,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,15,16.5,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,16,17,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,17,18,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,18,16.9,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,19,17,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,20,16,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,21,13.7,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,22,14,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,23,13,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/16,106,4,1,16,24,11.7,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/17,107,4,2,17,1,9,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/17,107,4,2,17,2,7,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/17,107,4,2,17,3,8.5,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/17,107,4,2,17,4,7,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/17,107,4,2,17,5,6,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/17,107,4,2,17,6,6.2,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/17,107,4,2,17,7,5,1,0.2407,0,2.33769,1.246768,3.584458
2023/4/17,107,4,2,17,8,6,1,0.7081,0,11.68845,6.23384,17.92229
2023/4/17,107,4,2,17,9,9.4,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/17,107,4,2,17,10,12,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/17,107,4,2,17,11,15,1,1.2268,0,22.208055,11.844296,34.052351
2023/4/17,107,4,2,17,12,16.3,1,1.2268,0,11.68845,9.974144,21.662594
2023/4/17,107,4,2,17,13,18,1,1.2268,0,11.68845,9.974144,21.662594
2023/4/17,107,4,2,17,14,19,1,1.2268,0,22.208055,11.844296,34.052351
2023/4/17,107,4,2,17,15,19.6,1,1.2268,0,22.208055,11.844296,34.052351
2023/4/17,107,4,2,17,16,21,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/17,107,4,2,17,17,20,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/17,107,4,2,17,18,18.8,1,0.7081,0,7.01307,3.740304,10.753374
2023/4/17,107,4,2,17,19,19,1,1.2268,0,7.01307,3.740304,10.753374
2023/4/17,107,4,2,17,20,17,1,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/17,107,4,2,17,21,14.8,1,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/17,107,4,2,17,22,16,1,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/17,107,4,2,17,23,14,1,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/17,107,4,2,17,24,12.4,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/18,108,4,3,18,1,12,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/18,108,4,3,18,2,10,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/18,108,4,3,18,3,10.3,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/18,108,4,3,18,4,8,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/18,108,4,3,18,5,8,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/18,108,4,3,18,6,8.4,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/18,108,4,3,18,7,7,2,0.2407,0,2.33769,1.246768,3.584458
2023/4/18,108,4,3,18,8,9,2,0.7081,0,11.68845,6.23384,17.92229
2023/4/18,108,4,3,18,9,12,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/18,108,4,3,18,10,14,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/18,108,4,3,18,11,16,2,1.2268,0,22.208055,11.844296,34.052351
2023/4/18,108,4,3,18,12,17.4,2,1.2268,0,11.68845,9.974144,21.662594
2023/4/18,108,4,3,18,13,19,2,1.2268,0,11.68845,9.974144,21.662594
2023/4/18,108,4,3,18,14,21,2,1.2268,0,22.208055,11.844296,34.052351
2023/4/18,108,4,3,18,15,21.1,2,1.2268,0,22.208055,11.844296,34.052351
2023/4/18,108,4,3,18,16,23,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/18,108,4,3,18,17,23,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/18,108,4,3,18,18,21,2,0.7081,0,7.01307,3.740304,10.753374
2023/4/18,108,4,3,18,19,21,2,1.2268,0,7.01307,3.740304,10.753374
2023/4/18,108,4,3,18,20,18,2,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/18,108,4,3,18,21,17.7,2,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/18,108,4,3,18,22,15,2,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/18,108,4,3,18,23,14,2,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/18,108,4,3,18,24,15.8,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/19,109,4,4,19,1,13,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/19,109,4,4,19,2,13,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/19,109,4,4,19,3,13.6,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/19,109,4,4,19,4,12,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/19,109,4,4,19,5,11,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/19,109,4,4,19,6,12.1,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/19,109,4,4,19,7,11,3,0.2407,0,2.33769,1.246768,3.584458
2023/4/19,109,4,4,19,8,10,3,0.7081,0,11.68845,6.23384,17.92229
2023/4/19,109,4,4,19,9,11.7,3,0.7081,0,22.208055,11.844296,34.052351
2023/4/19,109,4,4,19,10,12,3,0.7081,0,22.208055,11.844296,34.052351
2023/4/19,109,4,4,19,11,13,3,1.2268,0,22.208055,11.844296,34.052351
2023/4/19,109,4,4,19,12,13.3,3,1.2268,0,11.68845,9.974144,21.662594
2023/4/19,109,4,4,19,13,14,3,1.2268,0,11.68845,9.974144,21.662594
2023/4/19,109,4,4,19,14,15,3,1.2268,0,22.208055,11.844296,34.052351
2023/4/19,109,4,4,19,15,15.3,3,1.2268,0,22.208055,11.844296,34.052351
2023/4/19,109,4,4,19,16,16,3,0.7081,0,22.208055,11.844296,34.052351
2023/4/19,109,4,4,19,17,16,3,0.7081,0,22.208055,11.844296,34.052351
2023/4/19,109,4,4,19,18,17.3,3,0.7081,0,7.01307,3.740304,10.753374
2023/4/19,109,4,4,19,19,16,3,1.2268,0,7.01307,3.740304,10.753374
2023/4/19,109,4,4,19,20,15,3,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/19,109,4,4,19,21,14.7,3,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/19,109,4,4,19,22,14.4,3,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/19,109,4,4,19,23,14,3,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/19,109,4,4,19,24,13.7,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/20,110,4,5,20,1,13.6,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/20,110,4,5,20,2,13.4,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/20,110,4,5,20,3,13.3,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/20,110,4,5,20,4,11,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/20,110,4,5,20,5,12,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/20,110,4,5,20,6,13.4,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/20,110,4,5,20,7,12,4,0.2407,0,2.33769,1.246768,3.584458
2023/4/20,110,4,5,20,8,14,4,0.7081,0,11.68845,6.23384,17.92229
2023/4/20,110,4,5,20,9,14.4,4,0.7081,0,22.208055,11.844296,34.052351
2023/4/20,110,4,5,20,10,16,4,0.7081,0,22.208055,11.844296,34.052351
2023/4/20,110,4,5,20,11,17,4,1.2268,0,22.208055,11.844296,34.052351
2023/4/20,110,4,5,20,12,18.2,4,1.2268,0,11.68845,9.974144,21.662594
2023/4/20,110,4,5,20,13,20,4,1.2268,0,11.68845,9.974144,21.662594
2023/4/20,110,4,5,20,14,21,4,1.2268,0,22.208055,11.844296,34.052351
2023/4/20,110,4,5,20,15,20.9,4,1.2268,0,22.208055,11.844296,34.052351
2023/4/20,110,4,5,20,16,20,4,0.7081,0,22.208055,11.844296,34.052351
2023/4/20,110,4,5,20,17,20,4,0.7081,0,22.208055,11.844296,34.052351
2023/4/20,110,4,5,20,18,19.4,4,0.7081,0,7.01307,3.740304,10.753374
2023/4/20,110,4,5,20,19,21,4,1.2268,0,7.01307,3.740304,10.753374
2023/4/20,110,4,5,20,20,17,4,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/20,110,4,5,20,21,15.7,4,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/20,110,4,5,20,22,14,4,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/20,110,4,5,20,23,12,4,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/20,110,4,5,20,24,11.4,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/21,111,4,6,21,1,11,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/21,111,4,6,21,2,10,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/21,111,4,6,21,3,10,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/21,111,4,6,21,4,10,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/21,111,4,6,21,5,9,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/21,111,4,6,21,6,7.8,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/21,111,4,6,21,7,7,5,0.2407,0,2.33769,1.246768,3.584458
2023/4/21,111,4,6,21,8,10,5,0.7081,0,11.68845,6.23384,17.92229
2023/4/21,111,4,6,21,9,13.4,5,0.7081,0,22.208055,11.844296,34.052351
2023/4/21,111,4,6,21,10,15,5,0.7081,0,22.208055,11.844296,34.052351
2023/4/21,111,4,6,21,11,16,5,1.2268,0,22.208055,11.844296,34.052351
2023/4/21,111,4,6,21,12,17.3,5,1.2268,0,11.68845,9.974144,21.662594
2023/4/21,111,4,6,21,13,18,5,1.2268,0,11.68845,9.974144,21.662594
2023/4/21,111,4,6,21,14,19,5,1.2268,0,22.208055,11.844296,34.052351
2023/4/21,111,4,6,21,15,18.8,5,1.2268,0,22.208055,11.844296,34.052351
2023/4/21,111,4,6,21,16,20,5,0.7081,0,22.208055,11.844296,34.052351
2023/4/21,111,4,6,21,17,20,5,0.7081,0,22.208055,11.844296,34.052351
2023/4/21,111,4,6,21,18,18.8,5,0.7081,0,7.01307,3.740304,10.753374
2023/4/21,111,4,6,21,19,19,5,1.2268,0,7.01307,3.740304,10.753374
2023/4/21,111,4,6,21,20,17,5,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/21,111,4,6,21,21,14,5,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/21,111,4,6,21,22,15,5,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/21,111,4,6,21,23,14,5,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/21,111,4,6,21,24,12.2,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,1,10.6,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,2,9,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,3,7.8,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,4,8,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,5,7,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,6,7.4,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,7,7,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,8,8,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,9,10.6,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,10,12,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,11,14,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,12,17.3,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,13,18,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,14,20,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,15,20.6,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,16,21,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,17,21,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,18,19.6,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,19,20,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,20,18,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,21,15.1,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,22,13,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,23,11.8,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/22,112,4,7,22,24,10.5,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,1,11,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,2,10,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,3,7.8,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,4,9,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,5,8,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,6,7.3,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,7,8,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,8,10,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,9,12.8,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,10,16,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,11,17.5,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,12,18.2,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,13,18,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,14,19,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,15,18.4,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,16,19,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,17,19,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,18,17.8,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,19,17,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,20,16,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,21,15.7,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,22,15,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,23,12,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/23,113,4,1,23,24,12.7,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/24,114,4,2,24,1,10,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/24,114,4,2,24,2,10,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/24,114,4,2,24,3,9.2,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/24,114,4,2,24,4,9,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/24,114,4,2,24,5,8,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/24,114,4,2,24,6,6.3,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/24,114,4,2,24,7,8,1,0.2407,0,2.33769,1.246768,3.584458
2023/4/24,114,4,2,24,8,10,1,0.7081,0,11.68845,6.23384,17.92229
2023/4/24,114,4,2,24,9,13,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/24,114,4,2,24,10,15,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/24,114,4,2,24,11,18,1,1.2268,0,22.208055,11.844296,34.052351
2023/4/24,114,4,2,24,12,20.1,1,1.2268,0,11.68845,9.974144,21.662594
2023/4/24,114,4,2,24,13,23,1,1.2268,0,11.68845,9.974144,21.662594
2023/4/24,114,4,2,24,14,24,1,1.2268,0,22.208055,11.844296,34.052351
2023/4/24,114,4,2,24,15,22.8,1,1.2268,0,22.208055,11.844296,34.052351
2023/4/24,114,4,2,24,16,23.7,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/24,114,4,2,24,17,24,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/24,114,4,2,24,18,22.1,1,0.7081,0,7.01307,3.740304,10.753374
2023/4/24,114,4,2,24,19,22,1,1.2268,0,7.01307,3.740304,10.753374
2023/4/24,114,4,2,24,20,21,1,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/24,114,4,2,24,21,18.2,1,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/24,114,4,2,24,22,19,1,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/24,114,4,2,24,23,18,1,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/24,114,4,2,24,24,16.2,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/25,115,4,3,25,1,15,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/25,115,4,3,25,2,12,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/25,115,4,3,25,3,11.8,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/25,115,4,3,25,4,11,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/25,115,4,3,25,5,10,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/25,115,4,3,25,6,9.6,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/25,115,4,3,25,7,10,2,0.2407,0,2.33769,1.246768,3.584458
2023/4/25,115,4,3,25,8,11,2,0.7081,0,11.68845,6.23384,17.92229
2023/4/25,115,4,3,25,9,13.2,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/25,115,4,3,25,10,15,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/25,115,4,3,25,11,17,2,1.2268,0,22.208055,11.844296,34.052351
2023/4/25,115,4,3,25,12,19.4,2,1.2268,0,11.68845,9.974144,21.662594
2023/4/25,115,4,3,25,13,21,2,1.2268,0,11.68845,9.974144,21.662594
2023/4/25,115,4,3,25,14,23,2,1.2268,0,22.208055,11.844296,34.052351
2023/4/25,115,4,3,25,15,25,2,1.2268,0,22.208055,11.844296,34.052351
2023/4/25,115,4,3,25,16,26,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/25,115,4,3,25,17,26,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/25,115,4,3,25,18,24.6,2,0.7081,0,7.01307,3.740304,10.753374
2023/4/25,115,4,3,25,19,24,2,1.2268,0,7.01307,3.740304,10.753374
2023/4/25,115,4,3,25,20,23,2,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/25,115,4,3,25,21,21.1,2,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/25,115,4,3,25,22,22,2,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/25,115,4,3,25,23,20,2,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/25,115,4,3,25,24,18.5,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/26,116,4,4,26,1,18,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/26,116,4,4,26,2,16,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/26,116,4,4,26,3,16.4,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/26,116,4,4,26,4,14.2,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/26,116,4,4,26,5,12,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/26,116,4,4,26,6,13.2,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/26,116,4,4,26,7,11,3,0.2407,0,2.33769,1.246768,3.584458
2023/4/26,116,4,4,26,8,12,3,0.7081,0,11.68845,6.23384,17.92229
2023/4/26,116,4,4,26,9,13.8,3,0.7081,0,22.208055,11.844296,34.052351
2023/4/26,116,4,4,26,10,15,3,0.7081,0,22.208055,11.844296,34.052351
